#chrom	chromStart	chromEnd	name	gieStain
chrUn_DS484205v1	0	2629		gneg
chrUn_DS484206v1	0	2628		gneg
chrUn_DS484207v1	0	2626		gneg
chrUn_DS484209v1	0	2618		gneg
chrUn_DS484210v1	0	2617		gneg
chrUn_DS484212v1	0	2612		gneg
chrUn_DS484213v1	0	2611		gneg
chrUn_DS484217v1	0	2603		gneg
chrUn_DS484220v1	0	2588		gneg
chrUn_DS484221v1	0	2584		gneg
chrUn_DS484222v1	0	2583		gneg
chrUn_DS484224v1	0	2577		gneg
chrUn_DS484225v1	0	2577		gneg
chrUn_DS484226v1	0	2576		gneg
chrUn_DS484228v1	0	2575		gneg
chrUn_DS484229v1	0	2575		gneg
chrUn_DS484230v1	0	2575		gneg
chrUn_DS484231v1	0	2574		gneg
chrUn_DS484232v1	0	2570		gneg
chrUn_DS484234v1	0	2561		gneg
chrUn_DS484236v1	0	2556		gneg
chrUn_DS484238v1	0	2555		gneg
chrUn_DS484239v1	0	2549		gneg
chrUn_DS484241v1	0	2547		gneg
chrUn_DS484242v1	0	2541		gneg
chrUn_DS484243v1	0	2541		gneg
chrUn_DS484244v1	0	2536		gneg
chrUn_DS484246v1	0	2529		gneg
chrUn_DS484247v1	0	2529		gneg
chrUn_DS484251v1	0	2521		gneg
chrUn_DS484253v1	0	2520		gneg
chrUn_DS484254v1	0	2517		gneg
chrUn_DS484255v1	0	2516		gneg
chrUn_DS484256v1	0	2511		gneg
chrUn_DS484257v1	0	2511		gneg
chrUn_DS484258v1	0	2510		gneg
chrUn_DS484262v1	0	2491		gneg
chrUn_DS484263v1	0	2487		gneg
chrUn_DS484264v1	0	2479		gneg
chrUn_DS484267v1	0	2476		gneg
chrUn_DS484271v1	0	2470		gneg
chrUn_DS484274v1	0	2462		gneg
chrUn_DS484275v1	0	2451		gneg
chrUn_DS484276v1	0	2447		gneg
chrUn_DS484277v1	0	2442		gneg
chrUn_DS484279v1	0	2438		gneg
chrUn_DS484280v1	0	2438		gneg
chrUn_DS484281v1	0	2438		gneg
chrUn_DS484282v1	0	2435		gneg
chrUn_DS484283v1	0	2434		gneg
chrUn_DS484285v1	0	2431		gneg
chrUn_DS484286v1	0	2429		gneg
chrUn_DS484287v1	0	2428		gneg
chrUn_DS484289v1	0	2425		gneg
chrUn_DS484291v1	0	2421		gneg
chrUn_DS484292v1	0	2421		gneg
chrUn_DS484294v1	0	2419		gneg
chrUn_DS484296v1	0	2417		gneg
chrUn_DS484300v1	0	2400		gneg
chrUn_DS484301v1	0	2394		gneg
chrUn_DS484303v1	0	2390		gneg
chrUn_DS484304v1	0	2390		gneg
chrUn_DS484306v1	0	2385		gneg
chrUn_DS484307v1	0	2385		gneg
chrUn_DS484308v1	0	2385		gneg
chrUn_DS484309v1	0	2384		gneg
chrUn_DS484310v1	0	2383		gneg
chrUn_DS484311v1	0	2383		gneg
chrUn_DS484312v1	0	2382		gneg
chrUn_DS484313v1	0	2381		gneg
chrUn_DS484314v1	0	2381		gneg
chrUn_DS484315v1	0	2379		gneg
chrUn_DS484317v1	0	2378		gneg
chrUn_DS484318v1	0	2375		gneg
chrUn_DS484320v1	0	2369		gneg
chrUn_DS484321v1	0	2368		gneg
chrUn_DS484329v1	0	2354		gneg
chrUn_DS484331v1	0	2352		gneg
chrUn_DS484333v1	0	2344		gneg
chrUn_DS484335v1	0	2342		gneg
chrUn_DS484339v1	0	2330		gneg
chrUn_DS484340v1	0	2328		gneg
chrUn_DS484342v1	0	2326		gneg
chrUn_DS484343v1	0	2325		gneg
chrUn_DS484348v1	0	2308		gneg
chrUn_DS484350v1	0	2304		gneg
chrUn_DS484353v1	0	2295		gneg
chrUn_DS484355v1	0	2291		gneg
chrUn_DS484363v1	0	2270		gneg
chrUn_DS484366v1	0	2266		gneg
chrUn_DS484369v1	0	2253		gneg
chrUn_DS484370v1	0	2248		gneg
chrUn_DS484375v1	0	2234		gneg
chrUn_DS484378v1	0	2232		gneg
chrUn_DS484380v1	0	2227		gneg
chrUn_DS484383v1	0	2221		gneg
chrUn_DS484385v1	0	2217		gneg
chrUn_DS484386v1	0	2216		gneg
chrUn_DS484389v1	0	2207		gneg
chrUn_DS484391v1	0	2205		gneg
chrUn_DS484394v1	0	2200		gneg
chrUn_DS484395v1	0	2198		gneg
chrUn_DS484396v1	0	2198		gneg
chrUn_DS484400v1	0	2190		gneg
chrUn_DS484403v1	0	2187		gneg
chrUn_DS484404v1	0	2185		gneg
chrUn_DS484407v1	0	2176		gneg
chrUn_DS484408v1	0	2173		gneg
chrUn_DS484412v1	0	2161		gneg
chrUn_DS484414v1	0	2157		gneg
chrUn_DS484421v1	0	2129		gneg
chrUn_DS484424v1	0	2124		gneg
chrUn_DS484425v1	0	2124		gneg
chrUn_DS484426v1	0	2119		gneg
chrUn_DS484427v1	0	2117		gneg
chrUn_DS484432v1	0	2112		gneg
chrUn_DS484434v1	0	2108		gneg
chrUn_DS484435v1	0	2105		gneg
chrUn_DS484436v1	0	2105		gneg
chrUn_DS484437v1	0	2103		gneg
chrUn_DS484438v1	0	2102		gneg
chrUn_DS484443v1	0	2094		gneg
chrUn_DS484445v1	0	2092		gneg
chrUn_DS484446v1	0	2090		gneg
chrUn_DS484448v1	0	2088		gneg
chrUn_DS484449v1	0	2087		gneg
chrUn_DS484452v1	0	2086		gneg
chrUn_DS484454v1	0	2084		gneg
chrUn_DS484456v1	0	2081		gneg
chrUn_DS484458v1	0	2079		gneg
chrUn_DS484460v1	0	2076		gneg
chrUn_DS484463v1	0	2064		gneg
chrUn_DS484464v1	0	2063		gneg
chrUn_DS484466v1	0	2062		gneg
chrUn_DS484467v1	0	2060		gneg
chrUn_DS484469v1	0	2060		gneg
chrUn_DS484470v1	0	2059		gneg
chrUn_DS484471v1	0	2050		gneg
chrUn_DS484472v1	0	2046		gneg
chrUn_DS484475v1	0	2043		gneg
chrUn_DS484478v1	0	2033		gneg
chrUn_DS484479v1	0	2033		gneg
chrUn_DS484480v1	0	2030		gneg
chrUn_DS484481v1	0	2027		gneg
chrUn_DS484484v1	0	2020		gneg
chrUn_DS484485v1	0	2017		gneg
chrUn_DS484486v1	0	2014		gneg
chrUn_DS484487v1	0	2010		gneg
chrUn_DS484489v1	0	2008		gneg
chrUn_DS484490v1	0	2006		gneg
chrUn_DS484491v1	0	2006		gneg
chrUn_DS484493v1	0	2005		gneg
chrUn_DS484496v1	0	1998		gneg
chrUn_DS484498v1	0	1998		gneg
chrUn_DS484499v1	0	1995		gneg
chrUn_DS484501v1	0	1990		gneg
chrUn_DS484502v1	0	1990		gneg
chrUn_DS484503v1	0	1988		gneg
chrUn_DS484505v1	0	1986		gneg
chrUn_DS484508v1	0	1976		gneg
chrUn_DS484509v1	0	1976		gneg
chrUn_DS484510v1	0	1975		gneg
chrUn_DS484511v1	0	1974		gneg
chrUn_DS484513v1	0	1966		gneg
chrUn_DS484514v1	0	1966		gneg
chrUn_DS484515v1	0	1966		gneg
chrUn_DS484520v1	0	1962		gneg
chrUn_DS484521v1	0	1962		gneg
chrUn_DS484522v1	0	1962		gneg
chrUn_DS484524v1	0	1961		gneg
chrUn_DS484525v1	0	1961		gneg
chrUn_DS484527v1	0	1956		gneg
chrUn_DS484528v1	0	1947		gneg
chrUn_DS484532v1	0	1945		gneg
chrUn_DS484534v1	0	1943		gneg
chrUn_DS484539v1	0	1936		gneg
chrUn_DS484542v1	0	1933		gneg
chrUn_DS484543v1	0	1931		gneg
chrUn_DS484544v1	0	1929		gneg
chrUn_DS484546v1	0	1928		gneg
chrUn_DS484548v1	0	1926		gneg
chrUn_DS484549v1	0	1926		gneg
chrUn_DS484550v1	0	1924		gneg
chrUn_DS484553v1	0	1917		gneg
chrUn_DS484557v1	0	1907		gneg
chrUn_DS484559v1	0	1905		gneg
chrUn_DS484561v1	0	1903		gneg
chrUn_DS484565v1	0	1901		gneg
chrUn_DS484566v1	0	1900		gneg
chrUn_DS484567v1	0	1900		gneg
chrUn_DS484571v1	0	1893		gneg
chrUn_DS484573v1	0	1890		gneg
chrUn_DS484577v1	0	1882		gneg
chrUn_DS484578v1	0	1872		gneg
chrUn_DS484579v1	0	1872		gneg
chrUn_DS484581v1	0	1870		gneg
chrUn_DS484584v1	0	1869		gneg
chrUn_DS484588v1	0	1863		gneg
chrUn_DS484591v1	0	1854		gneg
chrUn_DS484592v1	0	1851		gneg
chrUn_DS484593v1	0	1849		gneg
chrUn_DS484595v1	0	1843		gneg
chrUn_DS484601v1	0	1832		gneg
chrUn_DS484602v1	0	1832		gneg
chrUn_DS484606v1	0	1826		gneg
chrUn_DS484607v1	0	1819		gneg
chrUn_DS484614v1	0	1806		gneg
chrUn_DS484616v1	0	1802		gneg
chrUn_DS484617v1	0	1801		gneg
chrUn_DS484619v1	0	1800		gneg
chrUn_DS484621v1	0	1797		gneg
chrUn_DS484629v1	0	1785		gneg
chrUn_DS484630v1	0	1776		gneg
chrUn_DS484632v1	0	1775		gneg
chrUn_DS484635v1	0	1770		gneg
chrUn_DS484639v1	0	1761		gneg
chrUn_DS484642v1	0	1754		gneg
chrUn_DS484646v1	0	1747		gneg
chrUn_DS484649v1	0	1738		gneg
chrUn_DS484651v1	0	1734		gneg
chrUn_DS484652v1	0	1733		gneg
chrUn_DS484653v1	0	1732		gneg
chrUn_DS484654v1	0	1728		gneg
chrUn_DS484656v1	0	1724		gneg
chrUn_DS484658v1	0	1719		gneg
chrUn_DS484659v1	0	1719		gneg
chrUn_DS484661v1	0	1716		gneg
chrUn_DS484662v1	0	1715		gneg
chrUn_DS484663v1	0	1714		gneg
chrUn_DS484667v1	0	1710		gneg
chrUn_DS484671v1	0	1703		gneg
chrUn_DS484673v1	0	1696		gneg
chrUn_DS484678v1	0	1685		gneg
chrUn_DS484685v1	0	1675		gneg
chrUn_DS484686v1	0	1667		gneg
chrUn_DS484689v1	0	1650		gneg
chrUn_DS484692v1	0	1643		gneg
chrUn_DS484693v1	0	1641		gneg
chrUn_DS484699v1	0	1629		gneg
chrUn_DS484700v1	0	1625		gneg
chrUn_DS484707v1	0	1614		gneg
chrUn_DS484709v1	0	1611		gneg
chrUn_DS484710v1	0	1610		gneg
chrUn_DS484712v1	0	1610		gneg
chrUn_DS484713v1	0	1608		gneg
chrUn_DS484714v1	0	1597		gneg
chrUn_DS484716v1	0	1594		gneg
chrUn_DS484718v1	0	1586		gneg
chrUn_DS484720v1	0	1586		gneg
chrUn_DS484721v1	0	1581		gneg
chrUn_DS484722v1	0	1577		gneg
chrUn_DS484726v1	0	1571		gneg
chrUn_DS484727v1	0	1567		gneg
chrUn_DS484728v1	0	1566		gneg
chrUn_DS484729v1	0	1560		gneg
chrUn_DS484734v1	0	1555		gneg
chrUn_DS484735v1	0	1553		gneg
chrUn_DS484736v1	0	1552		gneg
chrUn_DS484738v1	0	1550		gneg
chrUn_DS484739v1	0	1549		gneg
chrUn_DS484742v1	0	1543		gneg
chrUn_DS484746v1	0	1540		gneg
chrUn_DS484748v1	0	1538		gneg
chrUn_DS484750v1	0	1533		gneg
chrUn_DS484751v1	0	1533		gneg
chrUn_DS484752v1	0	1532		gneg
chrUn_DS484754v1	0	1527		gneg
chrUn_DS484756v1	0	1525		gneg
chrUn_DS484760v1	0	1521		gneg
chrUn_DS484762v1	0	1520		gneg
chrUn_DS484764v1	0	1518		gneg
chrUn_DS484769v1	0	1508		gneg
chrUn_DS484770v1	0	1504		gneg
chrUn_DS484771v1	0	1504		gneg
chrUn_DS484772v1	0	1502		gneg
chrUn_DS484773v1	0	1494		gneg
chrUn_DS484774v1	0	1492		gneg
chrUn_DS484776v1	0	1490		gneg
chrUn_DS484779v1	0	1487		gneg
chrUn_DS484780v1	0	1487		gneg
chrUn_DS484782v1	0	1484		gneg
chrUn_DS484787v1	0	1475		gneg
chrUn_DS484789v1	0	1473		gneg
chrUn_DS484792v1	0	1471		gneg
chrUn_DS484796v1	0	1468		gneg
chrUn_DS484797v1	0	1467		gneg
chrUn_DS484798v1	0	1466		gneg
chrUn_DS484799v1	0	1464		gneg
chrUn_DS484802v1	0	1462		gneg
chrUn_DS484804v1	0	1461		gneg
chrUn_DS484806v1	0	1458		gneg
chrUn_DS484812v1	0	1451		gneg
chrUn_DS484815v1	0	1446		gneg
chrUn_DS484816v1	0	1446		gneg
chrUn_DS484817v1	0	1445		gneg
chrUn_DS484822v1	0	1436		gneg
chrUn_DS484825v1	0	1432		gneg
chrUn_DS484827v1	0	1432		gneg
chrUn_DS484828v1	0	1430		gneg
chrUn_DS484831v1	0	1429		gneg
chrUn_DS484834v1	0	1424		gneg
chrUn_DS484836v1	0	1424		gneg
chrUn_DS484838v1	0	1422		gneg
chrUn_DS484841v1	0	1416		gneg
chrUn_DS484842v1	0	1416		gneg
chrUn_DS484843v1	0	1416		gneg
chrUn_DS484844v1	0	1415		gneg
chrUn_DS484846v1	0	1412		gneg
chrUn_DS484847v1	0	1411		gneg
chrUn_DS484848v1	0	1410		gneg
chrUn_DS484851v1	0	1408		gneg
chrUn_DS484852v1	0	1407		gneg
chrUn_DS484853v1	0	1406		gneg
chrUn_DS484855v1	0	1404		gneg
chrUn_DS484861v1	0	1395		gneg
chrUn_DS484862v1	0	1394		gneg
chrUn_DS484865v1	0	1391		gneg
chrUn_DS484866v1	0	1391		gneg
chrUn_DS484869v1	0	1391		gneg
chrUn_DS484870v1	0	1386		gneg
chrUn_DS484872v1	0	1385		gneg
chrUn_DS484874v1	0	1384		gneg
chrUn_DS484878v1	0	1381		gneg
chrUn_DS484881v1	0	1380		gneg
chrUn_DS484882v1	0	1379		gneg
chrUn_DS484884v1	0	1378		gneg
chrUn_DS484886v1	0	1377		gneg
chrUn_DS484887v1	0	1377		gneg
chrUn_DS484888v1	0	1377		gneg
chrUn_DS484889v1	0	1377		gneg
chrUn_DS484894v1	0	1375		gneg
chrUn_DS484895v1	0	1374		gneg
chrUn_DS484896v1	0	1374		gneg
chrUn_DS484897v1	0	1373		gneg
chrUn_DS484898v1	0	1371		gneg
chrUn_DS484899v1	0	1369		gneg
chrUn_DS484901v1	0	1368		gneg
chrUn_DS484904v1	0	1366		gneg
chrUn_DS484910v1	0	1356		gneg
chrUn_DS484916v1	0	1352		gneg
chrUn_DS484917v1	0	1351		gneg
chrUn_DS484919v1	0	1347		gneg
chrUn_DS484920v1	0	1347		gneg
chrUn_DS484921v1	0	1346		gneg
chrUn_DS484922v1	0	1344		gneg
chrUn_DS484923v1	0	1343		gneg
chrUn_DS484926v1	0	1340		gneg
chrUn_DS484927v1	0	1340		gneg
chrUn_DS484929v1	0	1339		gneg
chrUn_DS484930v1	0	1339		gneg
chrUn_DS484932v1	0	1337		gneg
chrUn_DS484933v1	0	1337		gneg
chrUn_DS484938v1	0	1334		gneg
chrUn_DS484940v1	0	1333		gneg
chrUn_DS484941v1	0	1333		gneg
chrUn_DS484943v1	0	1332		gneg
chrUn_DS484944v1	0	1330		gneg
chrUn_DS484948v1	0	1328		gneg
chrUn_DS484954v1	0	1323		gneg
chrUn_DS484960v1	0	1316		gneg
chrUn_DS484962v1	0	1315		gneg
chrUn_DS484964v1	0	1315		gneg
chrUn_DS484967v1	0	1311		gneg
chrUn_DS484972v1	0	1310		gneg
chrUn_DS484976v1	0	1308		gneg
chrUn_DS484979v1	0	1304		gneg
chrUn_DS484982v1	0	1304		gneg
chrUn_DS484984v1	0	1304		gneg
chrUn_DS484985v1	0	1303		gneg
chrUn_DS484987v1	0	1302		gneg
chrUn_DS484988v1	0	1301		gneg
chrUn_DS484991v1	0	1299		gneg
chrUn_DS484993v1	0	1297		gneg
chrUn_DS484998v1	0	1294		gneg
chrUn_DS484999v1	0	1294		gneg
chrUn_DS485000v1	0	1293		gneg
chrUn_DS485002v1	0	1291		gneg
chrUn_DS485004v1	0	1290		gneg
chrUn_DS485005v1	0	1289		gneg
chrUn_DS485007v1	0	1287		gneg
chrUn_DS485010v1	0	1286		gneg
chrUn_DS485011v1	0	1285		gneg
chrUn_DS485019v1	0	1280		gneg
chrUn_DS485020v1	0	1280		gneg
chrUn_DS485022v1	0	1279		gneg
chrUn_DS485024v1	0	1278		gneg
chrUn_DS485025v1	0	1278		gneg
chrUn_DS485026v1	0	1278		gneg
chrUn_DS485027v1	0	1277		gneg
chrUn_DS485029v1	0	1277		gneg
chrUn_DS485030v1	0	1276		gneg
chrUn_DS485031v1	0	1275		gneg
chrUn_DS485032v1	0	1275		gneg
chrUn_DS485035v1	0	1274		gneg
chrUn_DS485036v1	0	1274		gneg
chrUn_DS485038v1	0	1272		gneg
chrUn_DS485041v1	0	1271		gneg
chrUn_DS485045v1	0	1271		gneg
chrUn_DS485046v1	0	1270		gneg
chrUn_DS485047v1	0	1270		gneg
chrUn_DS485053v1	0	1266		gneg
chrUn_DS485055v1	0	1264		gneg
chrUn_DS485056v1	0	1263		gneg
chrUn_DS485058v1	0	1263		gneg
chrUn_DS485059v1	0	1263		gneg
chrUn_DS485062v1	0	1262		gneg
chrUn_DS485064v1	0	1262		gneg
chrUn_DS485065v1	0	1262		gneg
chrUn_DS485066v1	0	1261		gneg
chrUn_DS485067v1	0	1261		gneg
chrUn_DS485068v1	0	1260		gneg
chrUn_DS485071v1	0	1260		gneg
chrUn_DS485073v1	0	1259		gneg
chrUn_DS485076v1	0	1258		gneg
chrUn_DS485079v1	0	1253		gneg
chrUn_DS485082v1	0	1251		gneg
chrUn_DS485083v1	0	1251		gneg
chrUn_DS485085v1	0	1251		gneg
chrUn_DS485086v1	0	1250		gneg
chrUn_DS485087v1	0	1249		gneg
chrUn_DS485088v1	0	1248		gneg
chrUn_DS485089v1	0	1247		gneg
chrUn_DS485091v1	0	1246		gneg
chrUn_DS485092v1	0	1246		gneg
chrUn_DS485098v1	0	1242		gneg
chrUn_DS485100v1	0	1241		gneg
chrUn_DS485102v1	0	1240		gneg
chrUn_DS485105v1	0	1240		gneg
chrUn_DS485107v1	0	1239		gneg
chrUn_DS485117v1	0	1236		gneg
chrUn_DS485118v1	0	1235		gneg
chrUn_DS485122v1	0	1234		gneg
chrUn_DS485123v1	0	1234		gneg
chrUn_DS485125v1	0	1234		gneg
chrUn_DS485127v1	0	1233		gneg
chrUn_DS485130v1	0	1232		gneg
chrUn_DS485132v1	0	1231		gneg
chrUn_DS485133v1	0	1231		gneg
chrUn_DS485134v1	0	1231		gneg
chrUn_DS485136v1	0	1231		gneg
chrUn_DS485138v1	0	1229		gneg
chrUn_DS485140v1	0	1229		gneg
chrUn_DS485144v1	0	1227		gneg
chrUn_DS485146v1	0	1227		gneg
chrUn_DS485148v1	0	1227		gneg
chrUn_DS485149v1	0	1226		gneg
chrUn_DS485150v1	0	1226		gneg
chrUn_DS485151v1	0	1226		gneg
chrUn_DS485152v1	0	1225		gneg
chrUn_DS485153v1	0	1225		gneg
chrUn_DS485154v1	0	1225		gneg
chrUn_DS485155v1	0	1225		gneg
chrUn_DS485156v1	0	1225		gneg
chrUn_DS485157v1	0	1225		gneg
chrUn_DS485160v1	0	1224		gneg
chrUn_DS485161v1	0	1224		gneg
chrUn_DS485162v1	0	1223		gneg
chrUn_DS485163v1	0	1223		gneg
chrUn_DS485165v1	0	1222		gneg
chrUn_DS485169v1	0	1220		gneg
chrUn_DS485173v1	0	1219		gneg
chrUn_DS485174v1	0	1219		gneg
chrUn_DS485176v1	0	1219		gneg
chrUn_DS485177v1	0	1218		gneg
chrUn_DS485181v1	0	1214		gneg
chrUn_DS485182v1	0	1213		gneg
chrUn_DS485184v1	0	1212		gneg
chrUn_DS485190v1	0	1211		gneg
chrUn_DS485192v1	0	1210		gneg
chrUn_DS485194v1	0	1209		gneg
chrUn_DS485198v1	0	1209		gneg
chrUn_DS485199v1	0	1208		gneg
chrUn_DS485200v1	0	1208		gneg
chrUn_DS485203v1	0	1208		gneg
chrUn_DS485204v1	0	1207		gneg
chrUn_DS485205v1	0	1206		gneg
chrUn_DS485208v1	0	1205		gneg
chrUn_DS485209v1	0	1205		gneg
chrUn_DS485211v1	0	1205		gneg
chrUn_DS485215v1	0	1203		gneg
chrUn_DS485216v1	0	1203		gneg
chrUn_DS485218v1	0	1203		gneg
chrUn_DS485220v1	0	1202		gneg
chrUn_DS485221v1	0	1201		gneg
chrUn_DS485223v1	0	1200		gneg
chrUn_DS485224v1	0	1200		gneg
chrUn_DS485226v1	0	1199		gneg
chrUn_DS485227v1	0	1199		gneg
chrUn_DS485228v1	0	1198		gneg
chrUn_DS485229v1	0	1198		gneg
chrUn_DS485230v1	0	1197		gneg
chrUn_DS485233v1	0	1197		gneg
chrUn_DS485239v1	0	1195		gneg
chrUn_DS485240v1	0	1195		gneg
chrUn_DS485242v1	0	1194		gneg
chrUn_DS485243v1	0	1193		gneg
chrUn_DS485245v1	0	1193		gneg
chrUn_DS485246v1	0	1193		gneg
chrUn_DS485247v1	0	1193		gneg
chrUn_DS485249v1	0	1192		gneg
chrUn_DS485251v1	0	1192		gneg
chrUn_DS485252v1	0	1191		gneg
chrUn_DS485253v1	0	1191		gneg
chrUn_DS485254v1	0	1190		gneg
chrUn_DS485255v1	0	1190		gneg
chrUn_DS485256v1	0	1190		gneg
chrUn_DS485258v1	0	1189		gneg
chrUn_DS485259v1	0	1189		gneg
chrUn_DS485260v1	0	1189		gneg
chrUn_DS485261v1	0	1189		gneg
chrUn_DS485263v1	0	1188		gneg
chrUn_DS485264v1	0	1186		gneg
chrUn_DS485265v1	0	1186		gneg
chrUn_DS485270v1	0	1185		gneg
chrUn_DS485273v1	0	1185		gneg
chrUn_DS485275v1	0	1185		gneg
chrUn_DS485280v1	0	1184		gneg
chrUn_DS485284v1	0	1182		gneg
chrUn_DS485285v1	0	1181		gneg
chrUn_DS485290v1	0	1179		gneg
chrUn_DS485291v1	0	1179		gneg
chrUn_DS485292v1	0	1179		gneg
chrUn_DS485294v1	0	1178		gneg
chrUn_DS485296v1	0	1178		gneg
chrUn_DS485297v1	0	1178		gneg
chrUn_DS485298v1	0	1178		gneg
chrUn_DS485301v1	0	1177		gneg
chrUn_DS485304v1	0	1175		gneg
chrUn_DS485306v1	0	1174		gneg
chrUn_DS485309v1	0	1173		gneg
chrUn_DS485311v1	0	1173		gneg
chrUn_DS485313v1	0	1171		gneg
chrUn_DS485314v1	0	1171		gneg
chrUn_DS485319v1	0	1169		gneg
chrUn_DS485322v1	0	1168		gneg
chrUn_DS485323v1	0	1167		gneg
chrUn_DS485324v1	0	1167		gneg
chrUn_DS485325v1	0	1167		gneg
chrUn_DS485326v1	0	1166		gneg
chrUn_DS485330v1	0	1166		gneg
chrUn_DS485331v1	0	1165		gneg
chrUn_DS485333v1	0	1165		gneg
chrUn_DS485337v1	0	1163		gneg
chrUn_DS485338v1	0	1163		gneg
chrUn_DS485339v1	0	1163		gneg
chrUn_DS485340v1	0	1163		gneg
chrUn_DS485341v1	0	1162		gneg
chrUn_DS485342v1	0	1162		gneg
chrUn_DS485349v1	0	1161		gneg
chrUn_DS485353v1	0	1160		gneg
chrUn_DS485354v1	0	1160		gneg
chrUn_DS485356v1	0	1160		gneg
chrUn_DS485357v1	0	1159		gneg
chrUn_DS485361v1	0	1159		gneg
chrUn_DS485362v1	0	1158		gneg
chrUn_DS485365v1	0	1157		gneg
chrUn_DS485368v1	0	1157		gneg
chrUn_DS485370v1	0	1156		gneg
chrUn_DS485371v1	0	1156		gneg
chrUn_DS485376v1	0	1155		gneg
chrUn_DS485379v1	0	1154		gneg
chrUn_DS485381v1	0	1154		gneg
chrUn_DS485382v1	0	1154		gneg
chrUn_DS485383v1	0	1154		gneg
chrUn_DS485385v1	0	1153		gneg
chrUn_DS485386v1	0	1153		gneg
chrUn_DS485387v1	0	1152		gneg
chrUn_DS485389v1	0	1152		gneg
chrUn_DS485390v1	0	1152		gneg
chrUn_DS485392v1	0	1151		gneg
chrUn_DS485393v1	0	1150		gneg
chrUn_DS485395v1	0	1150		gneg
chrUn_DS485397v1	0	1148		gneg
chrUn_DS485398v1	0	1148		gneg
chrUn_DS485400v1	0	1148		gneg
chrUn_DS485401v1	0	1148		gneg
chrUn_DS485403v1	0	1148		gneg
chrUn_DS485407v1	0	1147		gneg
chrUn_DS485410v1	0	1147		gneg
chrUn_DS485411v1	0	1146		gneg
chrUn_DS485415v1	0	1146		gneg
chrUn_DS485419v1	0	1144		gneg
chrUn_DS485420v1	0	1144		gneg
chrUn_DS485421v1	0	1144		gneg
chrUn_DS485424v1	0	1143		gneg
chrUn_DS485425v1	0	1143		gneg
chrUn_DS485426v1	0	1142		gneg
chrUn_DS485428v1	0	1142		gneg
chrUn_DS485429v1	0	1141		gneg
chrUn_DS485433v1	0	1140		gneg
chrUn_DS485434v1	0	1140		gneg
chrUn_DS485437v1	0	1140		gneg
chrUn_DS485438v1	0	1139		gneg
chrUn_DS485439v1	0	1139		gneg
chrUn_DS485441v1	0	1139		gneg
chrUn_DS485442v1	0	1139		gneg
chrUn_DS485443v1	0	1138		gneg
chrUn_DS485448v1	0	1137		gneg
chrUn_DS485451v1	0	1136		gneg
chrUn_DS485453v1	0	1136		gneg
chrUn_DS485456v1	0	1135		gneg
chrUn_DS485457v1	0	1135		gneg
chrUn_DS485461v1	0	1134		gneg
chrUn_DS485462v1	0	1134		gneg
chrUn_DS485464v1	0	1133		gneg
chrUn_DS485466v1	0	1133		gneg
chrUn_DS485467v1	0	1132		gneg
chrUn_DS485468v1	0	1132		gneg
chrUn_DS485469v1	0	1132		gneg
chrUn_DS485472v1	0	1131		gneg
chrUn_DS485475v1	0	1130		gneg
chrUn_DS485477v1	0	1130		gneg
chrUn_DS485481v1	0	1129		gneg
chrUn_DS485482v1	0	1129		gneg
chrUn_DS485488v1	0	1127		gneg
chrUn_DS485490v1	0	1127		gneg
chrUn_DS485491v1	0	1126		gneg
chrUn_DS485494v1	0	1126		gneg
chrUn_DS485495v1	0	1126		gneg
chrUn_DS485496v1	0	1126		gneg
chrUn_DS485497v1	0	1125		gneg
chrUn_DS485498v1	0	1125		gneg
chrUn_DS485500v1	0	1124		gneg
chrUn_DS485501v1	0	1124		gneg
chrUn_DS485503v1	0	1123		gneg
chrUn_DS485504v1	0	1123		gneg
chrUn_DS485505v1	0	1123		gneg
chrUn_DS485506v1	0	1123		gneg
chrUn_DS485509v1	0	1123		gneg
chrUn_DS485515v1	0	1120		gneg
chrUn_DS485517v1	0	1119		gneg
chrUn_DS485518v1	0	1119		gneg
chrUn_DS485520v1	0	1118		gneg
chrUn_DS485521v1	0	1118		gneg
chrUn_DS485522v1	0	1118		gneg
chrUn_DS485525v1	0	1117		gneg
chrUn_DS485526v1	0	1117		gneg
chrUn_DS485527v1	0	1117		gneg
chrUn_DS485528v1	0	1117		gneg
chrUn_DS485529v1	0	1117		gneg
chrUn_DS485530v1	0	1117		gneg
chrUn_DS485531v1	0	1116		gneg
chrUn_DS485533v1	0	1116		gneg
chrUn_DS485535v1	0	1116		gneg
chrUn_DS485536v1	0	1116		gneg
chrUn_DS485538v1	0	1115		gneg
chrUn_DS485539v1	0	1115		gneg
chrUn_DS485540v1	0	1114		gneg
chrUn_DS485541v1	0	1114		gneg
chrUn_DS485542v1	0	1114		gneg
chrUn_DS485543v1	0	1114		gneg
chrUn_DS485544v1	0	1114		gneg
chrUn_DS485545v1	0	1114		gneg
chrUn_DS485547v1	0	1112		gneg
chrUn_DS485548v1	0	1112		gneg
chrUn_DS485557v1	0	1110		gneg
chrUn_DS485558v1	0	1110		gneg
chrUn_DS485559v1	0	1110		gneg
chrUn_DS485563v1	0	1109		gneg
chrUn_DS485565v1	0	1109		gneg
chrUn_DS485566v2	0	544		gneg
chrUn_DS485567v1	0	1108		gneg
chrUn_DS485569v1	0	1108		gneg
chrUn_DS485571v1	0	1107		gneg
chrUn_DS485572v1	0	1107		gneg
